ref,smiles1,A,smiles2,B,temperature,molar_ratio,viscosity
ref-163,CC(=O)CC(=O)OC,Methyl Acetoacetate,CO,Methyl Alcohol,298.15,0.1887,0.662
ref-163,CC(=O)CC(=O)OC,Methyl Acetoacetate,CO,Methyl Alcohol,298.15,0.3013,0.757
ref-163,CC(=O)CC(=O)OC,Methyl Acetoacetate,CO,Methyl Alcohol,298.15,0.4048,0.858
ref-163,CC(=O)CC(=O)OC,Methyl Acetoacetate,CO,Methyl Alcohol,298.15,0.5038,0.954
ref-163,CC(=O)CC(=O)OC,Methyl Acetoacetate,CO,Methyl Alcohol,298.15,0.6056,1.064
ref-163,CC(=O)CC(=O)OC,Methyl Acetoacetate,CO,Methyl Alcohol,298.15,0.7015,1.163
ref-163,CC(=O)CC(=O)OC,Methyl Acetoacetate,CO,Methyl Alcohol,298.15,0.8024,1.288
ref-163,CC(=O)CC(=O)OC,Methyl Acetoacetate,CO,Methyl Alcohol,298.15,0.8994,1.413
ref-163,CC(=O)CC(=O)OC,Methyl Acetoacetate,CO,Methyl Alcohol,298.15,1.0,1.566
ref-163,CC(=O)CC(=O)OC,Methyl Acetoacetate,CO,Methyl Alcohol,303.15,0.0,0.506
ref-163,CC(=O)CC(=O)OC,Methyl Acetoacetate,CO,Methyl Alcohol,303.15,0.1017,0.563
ref-163,CC(=O)CC(=O)OC,Methyl Acetoacetate,CO,Methyl Alcohol,303.15,0.1887,0.618
ref-163,CC(=O)CC(=O)OC,Methyl Acetoacetate,CO,Methyl Alcohol,303.15,0.3013,0.704
ref-163,CC(=O)CC(=O)OC,Methyl Acetoacetate,CO,Methyl Alcohol,303.15,0.4048,0.793
ref-163,CC(=O)CC(=O)OC,Methyl Acetoacetate,CO,Methyl Alcohol,303.15,0.5038,0.879
ref-163,CC(=O)CC(=O)OC,Methyl Acetoacetate,CO,Methyl Alcohol,303.15,0.6056,0.978
ref-163,CC(=O)CC(=O)OC,Methyl Acetoacetate,CO,Methyl Alcohol,303.15,0.7015,1.066
ref-163,CC(=O)CC(=O)OC,Methyl Acetoacetate,CO,Methyl Alcohol,303.15,0.8024,1.176
ref-163,CC(=O)CC(=O)OC,Methyl Acetoacetate,CO,Methyl Alcohol,303.15,0.8994,1.288
ref-163,CC(=O)CC(=O)OC,Methyl Acetoacetate,CO,Methyl Alcohol,303.15,1.0,1.422
ref-163,CC(=O)CC(=O)OC,Methyl Acetoacetate,CO,Methyl Alcohol,308.15,0.0,0.474
ref-163,CC(=O)CC(=O)OC,Methyl Acetoacetate,CO,Methyl Alcohol,308.15,0.1017,0.525
ref-163,CC(=O)CC(=O)OC,Methyl Acetoacetate,CO,Methyl Alcohol,308.15,0.1887,0.578
ref-163,CC(=O)CC(=O)OC,Methyl Acetoacetate,CO,Methyl Alcohol,308.15,0.3013,0.657
ref-163,CC(=O)CC(=O)OC,Methyl Acetoacetate,CO,Methyl Alcohol,308.15,0.4048,0.737
ref-163,CC(=O)CC(=O)OC,Methyl Acetoacetate,CO,Methyl Alcohol,308.15,0.5038,0.815
ref-163,CC(=O)CC(=O)OC,Methyl Acetoacetate,CO,Methyl Alcohol,308.15,0.6056,0.902
ref-163,CC(=O)CC(=O)OC,Methyl Acetoacetate,CO,Methyl Alcohol,308.15,0.7015,0.984
ref-163,CC(=O)CC(=O)OC,Methyl Acetoacetate,CO,Methyl Alcohol,308.15,0.8024,1.082
ref-163,CC(=O)CC(=O)OC,Methyl Acetoacetate,CO,Methyl Alcohol,308.15,0.8994,1.18
ref-163,CC(=O)CC(=O)OC,Methyl Acetoacetate,CO,Methyl Alcohol,308.15,1.0,1.298
ref-164,CS(=O)C,Dimethylsulfoxide,CC#N,Acetonitrile,293.15,0.0,0.863
ref-164,CS(=O)C,Dimethylsulfoxide,CC#N,Acetonitrile,293.15,0.0999,0.871
ref-164,CS(=O)C,Dimethylsulfoxide,CC#N,Acetonitrile,293.15,0.2,0.876
ref-164,CS(=O)C,Dimethylsulfoxide,CC#N,Acetonitrile,293.15,0.3,0.882
ref-164,CS(=O)C,Dimethylsulfoxide,CC#N,Acetonitrile,293.15,0.4,0.881
ref-164,CS(=O)C,Dimethylsulfoxide,CC#N,Acetonitrile,293.15,0.5001,0.872
ref-164,CS(=O)C,Dimethylsulfoxide,CC#N,Acetonitrile,293.15,0.6,0.886
ref-164,CS(=O)C,Dimethylsulfoxide,CC#N,Acetonitrile,293.15,0.7,0.919
ref-164,CS(=O)C,Dimethylsulfoxide,CC#N,Acetonitrile,293.15,0.8,0.97
ref-164,CS(=O)C,Dimethylsulfoxide,CC#N,Acetonitrile,293.15,0.9001,1.067
ref-164,CS(=O)C,Dimethylsulfoxide,CC#N,Acetonitrile,293.15,1.0,1.222
ref-164,CS(=O)C,Dimethylsulfoxide,CC#N,Acetonitrile,298.15,0.0,0.808
ref-164,CS(=O)C,Dimethylsulfoxide,CC#N,Acetonitrile,298.15,0.0999,0.819
ref-164,CS(=O)C,Dimethylsulfoxide,CC#N,Acetonitrile,298.15,0.2,0.818
ref-164,CS(=O)C,Dimethylsulfoxide,CC#N,Acetonitrile,298.15,0.3,0.822
ref-164,CS(=O)C,Dimethylsulfoxide,CC#N,Acetonitrile,298.15,0.4,0.821
ref-164,CS(=O)C,Dimethylsulfoxide,CC#N,Acetonitrile,298.15,0.5001,0.813
ref-164,CS(=O)C,Dimethylsulfoxide,CC#N,Acetonitrile,298.15,0.6,0.825
ref-164,CS(=O)C,Dimethylsulfoxide,CC#N,Acetonitrile,298.15,0.7,0.852
ref-164,CS(=O)C,Dimethylsulfoxide,CC#N,Acetonitrile,298.15,0.8,0.897
ref-164,CS(=O)C,Dimethylsulfoxide,CC#N,Acetonitrile,298.15,0.9001,0.977
ref-164,CS(=O)C,Dimethylsulfoxide,CC#N,Acetonitrile,298.15,1.0,1.109
ref-164,CS(=O)C,Dimethylsulfoxide,CC#N,Acetonitrile,303.15,0.0,0.76
ref-164,CS(=O)C,Dimethylsulfoxide,CC#N,Acetonitrile,303.15,0.0999,0.77
ref-164,CS(=O)C,Dimethylsulfoxide,CC#N,Acetonitrile,303.15,0.2,0.767
ref-164,CS(=O)C,Dimethylsulfoxide,CC#N,Acetonitrile,303.15,0.3,0.77
ref-164,CS(=O)C,Dimethylsulfoxide,CC#N,Acetonitrile,303.15,0.4,0.767
ref-164,CS(=O)C,Dimethylsulfoxide,CC#N,Acetonitrile,303.15,0.5001,0.759
ref-164,CS(=O)C,Dimethylsulfoxide,CC#N,Acetonitrile,303.15,0.6,0.769
ref-164,CS(=O)C,Dimethylsulfoxide,CC#N,Acetonitrile,303.15,0.7,0.791
ref-164,CS(=O)C,Dimethylsulfoxide,CC#N,Acetonitrile,303.15,0.8,0.828
ref-164,CS(=O)C,Dimethylsulfoxide,CC#N,Acetonitrile,303.15,0.9001,0.897
ref-164,CS(=O)C,Dimethylsulfoxide,CC#N,Acetonitrile,303.15,1.0,1.009
ref-164,CS(=O)C,Dimethylsulfoxide,CC#N,Acetonitrile,313.15,0.0,0.675
ref-164,CS(=O)C,Dimethylsulfoxide,CC#N,Acetonitrile,313.15,0.0999,0.682
ref-164,CS(=O)C,Dimethylsulfoxide,CC#N,Acetonitrile,313.15,0.2,0.68
ref-164,CS(=O)C,Dimethylsulfoxide,CC#N,Acetonitrile,313.15,0.3,0.681
ref-164,CS(=O)C,Dimethylsulfoxide,CC#N,Acetonitrile,313.15,0.4,0.674
ref-164,CS(=O)C,Dimethylsulfoxide,CC#N,Acetonitrile,313.15,0.5001,0.668
ref-164,CS(=O)C,Dimethylsulfoxide,CC#N,Acetonitrile,313.15,0.6,0.67
ref-164,CS(=O)C,Dimethylsulfoxide,CC#N,Acetonitrile,313.15,0.7,0.685
ref-164,CS(=O)C,Dimethylsulfoxide,CC#N,Acetonitrile,313.15,0.8,0.712
ref-164,CS(=O)C,Dimethylsulfoxide,CC#N,Acetonitrile,313.15,0.9001,0.762
ref-164,CS(=O)C,Dimethylsulfoxide,CC#N,Acetonitrile,313.15,1.0,0.84
ref-164,CS(=O)C,Dimethylsulfoxide,CC#N,Acetonitrile,323.15,0.0,0.608
ref-164,CS(=O)C,Dimethylsulfoxide,CC#N,Acetonitrile,323.15,0.0999,0.61
ref-164,CS(=O)C,Dimethylsulfoxide,CC#N,Acetonitrile,323.15,0.2,0.604
ref-164,CS(=O)C,Dimethylsulfoxide,CC#N,Acetonitrile,323.15,0.3,0.603
ref-164,CS(=O)C,Dimethylsulfoxide,CC#N,Acetonitrile,323.15,0.4,0.596
ref-164,CS(=O)C,Dimethylsulfoxide,CC#N,Acetonitrile,323.15,0.5001,0.592
ref-164,CS(=O)C,Dimethylsulfoxide,CC#N,Acetonitrile,323.15,0.6,0.59
ref-164,CS(=O)C,Dimethylsulfoxide,CC#N,Acetonitrile,323.15,0.7,0.598
ref-164,CS(=O)C,Dimethylsulfoxide,CC#N,Acetonitrile,323.15,0.8,0.616
ref-164,CS(=O)C,Dimethylsulfoxide,CC#N,Acetonitrile,323.15,0.9001,0.651
ref-164,CS(=O)C,Dimethylsulfoxide,CC#N,Acetonitrile,323.15,1.0,0.705
ref-165,CCOC(=O)OCC,diethyl carbonate,CC1=CC=C(C=C1)C,p-xylene,293.15,0.0,0.863
ref-165,CCOC(=O)OCC,diethyl carbonate,CC1=CC=C(C=C1)C,p-xylene,293.15,0.0999,0.871
ref-165,CCOC(=O)OCC,diethyl carbonate,CC1=CC=C(C=C1)C,p-xylene,293.15,0.2,0.876
ref-165,CCOC(=O)OCC,diethyl carbonate,CC1=CC=C(C=C1)C,p-xylene,293.15,0.3,0.882
ref-165,CCOC(=O)OCC,diethyl carbonate,CC1=CC=C(C=C1)C,p-xylene,293.15,0.4,0.881
ref-165,CCOC(=O)OCC,diethyl carbonate,CC1=CC=C(C=C1)C,p-xylene,293.15,0.5001,0.872
ref-165,CCOC(=O)OCC,diethyl carbonate,CC1=CC=C(C=C1)C,p-xylene,293.15,0.6,0.886
ref-165,CCOC(=O)OCC,diethyl carbonate,CC1=CC=C(C=C1)C,p-xylene,293.15,0.7,0.919
ref-165,CCOC(=O)OCC,diethyl carbonate,CC1=CC=C(C=C1)C,p-xylene,293.15,0.8,0.97
ref-165,CCOC(=O)OCC,diethyl carbonate,CC1=CC=C(C=C1)C,p-xylene,293.15,0.9001,1.067
ref-165,CCOC(=O)OCC,diethyl carbonate,CC1=CC=C(C=C1)C,p-xylene,293.15,1.0,1.222
ref-165,CCOC(=O)OCC,diethyl carbonate,CC1=CC=C(C=C1)C,p-xylene,298.15,0.0,0.808
ref-165,CCOC(=O)OCC,diethyl carbonate,CC1=CC=C(C=C1)C,p-xylene,298.15,0.0999,0.819
ref-165,CCOC(=O)OCC,diethyl carbonate,CC1=CC=C(C=C1)C,p-xylene,298.15,0.2,0.818
ref-165,CCOC(=O)OCC,diethyl carbonate,CC1=CC=C(C=C1)C,p-xylene,298.15,0.3,0.822
ref-165,CCOC(=O)OCC,diethyl carbonate,CC1=CC=C(C=C1)C,p-xylene,298.15,0.4,0.821
ref-165,CCOC(=O)OCC,diethyl carbonate,CC1=CC=C(C=C1)C,p-xylene,298.15,0.5001,0.813
ref-165,CCOC(=O)OCC,diethyl carbonate,CC1=CC=C(C=C1)C,p-xylene,298.15,0.6,0.825
ref-165,CCOC(=O)OCC,diethyl carbonate,CC1=CC=C(C=C1)C,p-xylene,298.15,0.7,0.852
ref-165,CCOC(=O)OCC,diethyl carbonate,CC1=CC=C(C=C1)C,p-xylene,298.15,0.8,0.897
ref-165,CCOC(=O)OCC,diethyl carbonate,CC1=CC=C(C=C1)C,p-xylene,298.15,0.9001,0.977
ref-165,CCOC(=O)OCC,diethyl carbonate,CC1=CC=C(C=C1)C,p-xylene,298.15,1.0,1.109
ref-165,CCOC(=O)OCC,diethyl carbonate,CC1=CC=C(C=C1)C,p-xylene,303.15,0.0,0.76
ref-165,CCOC(=O)OCC,diethyl carbonate,CC1=CC=C(C=C1)C,p-xylene,303.15,0.0999,0.77
ref-165,CCOC(=O)OCC,diethyl carbonate,CC1=CC=C(C=C1)C,p-xylene,303.15,0.2,0.767
ref-165,CCOC(=O)OCC,diethyl carbonate,CC1=CC=C(C=C1)C,p-xylene,303.15,0.3,0.77
ref-165,CCOC(=O)OCC,diethyl carbonate,CC1=CC=C(C=C1)C,p-xylene,303.15,0.4,0.767
ref-165,CCOC(=O)OCC,diethyl carbonate,CC1=CC=C(C=C1)C,p-xylene,303.15,0.5001,0.759
ref-165,CCOC(=O)OCC,diethyl carbonate,CC1=CC=C(C=C1)C,p-xylene,303.15,0.6,0.769
ref-165,CCOC(=O)OCC,diethyl carbonate,CC1=CC=C(C=C1)C,p-xylene,303.15,0.7,0.791
ref-165,CCOC(=O)OCC,diethyl carbonate,CC1=CC=C(C=C1)C,p-xylene,303.15,0.8,0.828
ref-165,CCOC(=O)OCC,diethyl carbonate,CC1=CC=C(C=C1)C,p-xylene,303.15,0.9001,0.897
ref-165,CCOC(=O)OCC,diethyl carbonate,CC1=CC=C(C=C1)C,p-xylene,303.15,1.0,1.009
ref-165,CCOC(=O)OCC,diethyl carbonate,CC1=CC=C(C=C1)C,p-xylene,313.15,0.0,0.675
ref-165,CCOC(=O)OCC,diethyl carbonate,CC1=CC=C(C=C1)C,p-xylene,313.15,0.0999,0.682
ref-165,CCOC(=O)OCC,diethyl carbonate,CC1=CC=C(C=C1)C,p-xylene,313.15,0.2,0.68
ref-165,CCOC(=O)OCC,diethyl carbonate,CC1=CC=C(C=C1)C,p-xylene,313.15,0.3,0.681
ref-165,CCOC(=O)OCC,diethyl carbonate,CC1=CC=C(C=C1)C,p-xylene,313.15,0.4,0.674
ref-165,CCOC(=O)OCC,diethyl carbonate,CC1=CC=C(C=C1)C,p-xylene,313.15,0.5001,0.668
ref-165,CCOC(=O)OCC,diethyl carbonate,CC1=CC=C(C=C1)C,p-xylene,313.15,0.6,0.67
ref-165,CCOC(=O)OCC,diethyl carbonate,CC1=CC=C(C=C1)C,p-xylene,313.15,0.7,0.685
ref-165,CCOC(=O)OCC,diethyl carbonate,CC1=CC=C(C=C1)C,p-xylene,313.15,0.8,0.712
ref-165,CCOC(=O)OCC,diethyl carbonate,CC1=CC=C(C=C1)C,p-xylene,313.15,0.9001,0.762
ref-165,CCOC(=O)OCC,diethyl carbonate,CC1=CC=C(C=C1)C,p-xylene,313.15,1.0,0.84
ref-165,CCOC(=O)OCC,diethyl carbonate,CC1=CC=C(C=C1)C,p-xylene,323.15,0.0,0.608
ref-165,CCOC(=O)OCC,diethyl carbonate,CC1=CC=C(C=C1)C,p-xylene,323.15,0.0999,0.61
ref-165,CCOC(=O)OCC,diethyl carbonate,CC1=CC=C(C=C1)C,p-xylene,323.15,0.2,0.604
ref-165,CCOC(=O)OCC,diethyl carbonate,CC1=CC=C(C=C1)C,p-xylene,323.15,0.3,0.603
ref-165,CCOC(=O)OCC,diethyl carbonate,CC1=CC=C(C=C1)C,p-xylene,323.15,0.4,0.596
ref-165,CCOC(=O)OCC,diethyl carbonate,CC1=CC=C(C=C1)C,p-xylene,323.15,0.5001,0.592
ref-165,CCOC(=O)OCC,diethyl carbonate,CC1=CC=C(C=C1)C,p-xylene,323.15,0.6,0.59
ref-165,CCOC(=O)OCC,diethyl carbonate,CC1=CC=C(C=C1)C,p-xylene,323.15,0.7,0.598
ref-165,CCOC(=O)OCC,diethyl carbonate,CC1=CC=C(C=C1)C,p-xylene,323.15,0.8,0.616
ref-165,CCOC(=O)OCC,diethyl carbonate,CC1=CC=C(C=C1)C,p-xylene,323.15,0.9001,0.651
ref-165,CCOC(=O)OCC,diethyl carbonate,CC1=CC=C(C=C1)C,p-xylene,323.15,1.0,0.705
ref-2,CC1=CC(=CC=C1)O,m-cresol,CC1=CC=CC=C1O,o-cresol,313.15,0.0,4.243
ref-2,CC1=CC(=CC=C1)O,m-cresol,CC1=CC=CC=C1O,o-cresol,313.15,0.1,4.379
ref-2,CC1=CC(=CC=C1)O,m-cresol,CC1=CC=CC=C1O,o-cresol,313.15,0.2,4.539
ref-2,CC1=CC(=CC=C1)O,m-cresol,CC1=CC=CC=C1O,o-cresol,313.15,0.3,4.689
ref-2,CC1=CC(=CC=C1)O,m-cresol,CC1=CC=CC=C1O,o-cresol,313.15,0.4,4.861
ref-2,CC1=CC(=CC=C1)O,m-cresol,CC1=CC=CC=C1O,o-cresol,313.15,0.5,5.048
ref-2,CC1=CC(=CC=C1)O,m-cresol,CC1=CC=CC=C1O,o-cresol,313.15,0.6,5.248
ref-2,CC1=CC(=CC=C1)O,m-cresol,CC1=CC=CC=C1O,o-cresol,313.15,0.7,5.462
ref-2,CC1=CC(=CC=C1)O,m-cresol,CC1=CC=CC=C1O,o-cresol,313.15,0.8,5.693
ref-2,CC1=CC(=CC=C1)O,m-cresol,CC1=CC=CC=C1O,o-cresol,313.15,0.9,5.966
ref-2,CC1=CC(=CC=C1)O,m-cresol,CC1=CC=CC=C1O,o-cresol,313.15,1.0,6.252
ref-2,CC1=CC(=CC=C1)O,m-cresol,CC1=CC=CC=C1O,o-cresol,323.15,0.0,3.02
ref-2,CC1=CC(=CC=C1)O,m-cresol,CC1=CC=CC=C1O,o-cresol,323.15,0.1,3.086
ref-2,CC1=CC(=CC=C1)O,m-cresol,CC1=CC=CC=C1O,o-cresol,323.15,0.2,3.145
ref-2,CC1=CC(=CC=C1)O,m-cresol,CC1=CC=CC=C1O,o-cresol,323.15,0.3,3.235
ref-2,CC1=CC(=CC=C1)O,m-cresol,CC1=CC=CC=C1O,o-cresol,323.15,0.4,3.32
ref-2,CC1=CC(=CC=C1)O,m-cresol,CC1=CC=CC=C1O,o-cresol,323.15,0.5,3.417
ref-2,CC1=CC(=CC=C1)O,m-cresol,CC1=CC=CC=C1O,o-cresol,323.15,0.6,3.543
ref-2,CC1=CC(=CC=C1)O,m-cresol,CC1=CC=CC=C1O,o-cresol,323.15,0.7,3.666
ref-2,CC1=CC(=CC=C1)O,m-cresol,CC1=CC=CC=C1O,o-cresol,323.15,0.8,3.805
ref-2,CC1=CC(=CC=C1)O,m-cresol,CC1=CC=CC=C1O,o-cresol,323.15,0.9,3.949
ref-2,CC1=CC(=CC=C1)O,m-cresol,CC1=CC=CC=C1O,o-cresol,323.15,1.0,4.111
ref-2,CC1=CC(=CC=C1)O,m-cresol,CC1=CC=CC=C1O,o-cresol,333.15,0.0,2.274
ref-2,CC1=CC(=CC=C1)O,m-cresol,CC1=CC=CC=C1O,o-cresol,333.15,0.1,2.301
ref-2,CC1=CC(=CC=C1)O,m-cresol,CC1=CC=CC=C1O,o-cresol,333.15,0.2,2.346
ref-2,CC1=CC(=CC=C1)O,m-cresol,CC1=CC=CC=C1O,o-cresol,333.15,0.3,2.396
ref-2,CC1=CC(=CC=C1)O,m-cresol,CC1=CC=CC=C1O,o-cresol,333.15,0.4,2.449
ref-2,CC1=CC(=CC=C1)O,m-cresol,CC1=CC=CC=C1O,o-cresol,333.15,0.5,2.518
ref-2,CC1=CC(=CC=C1)O,m-cresol,CC1=CC=CC=C1O,o-cresol,333.15,0.6,2.604
ref-2,CC1=CC(=CC=C1)O,m-cresol,CC1=CC=CC=C1O,o-cresol,333.15,0.7,2.702
ref-2,CC1=CC(=CC=C1)O,m-cresol,CC1=CC=CC=C1O,o-cresol,333.15,0.8,2.801
ref-2,CC1=CC(=CC=C1)O,m-cresol,CC1=CC=CC=C1O,o-cresol,333.15,0.9,2.904
ref-2,CC1=CC(=CC=C1)O,m-cresol,CC1=CC=CC=C1O,o-cresol,333.15,1.0,3.007
ref-2,CC1=CC(=CC=C1)O,m-cresol,CC1=CC=C(C=C1)O,p-cresol,313.15,0.0,6.661
ref-2,CC1=CC(=CC=C1)O,m-cresol,CC1=CC=C(C=C1)O,p-cresol,313.15,0.1,6.798
ref-2,CC1=CC(=CC=C1)O,m-cresol,CC1=CC=C(C=C1)O,p-cresol,313.15,0.2,6.861
ref-2,CC1=CC(=CC=C1)O,m-cresol,CC1=CC=C(C=C1)O,p-cresol,313.15,0.3,6.878
ref-2,CC1=CC(=CC=C1)O,m-cresol,CC1=CC=C(C=C1)O,p-cresol,313.15,0.4,6.855
ref-2,CC1=CC(=CC=C1)O,m-cresol,CC1=CC=C(C=C1)O,p-cresol,313.15,0.5,6.75
ref-2,CC1=CC(=CC=C1)O,m-cresol,CC1=CC=C(C=C1)O,p-cresol,313.15,0.6,6.625
ref-2,CC1=CC(=CC=C1)O,m-cresol,CC1=CC=C(C=C1)O,p-cresol,313.15,0.7,6.547
ref-2,CC1=CC(=CC=C1)O,m-cresol,CC1=CC=C(C=C1)O,p-cresol,313.15,0.8,6.409
ref-2,CC1=CC(=CC=C1)O,m-cresol,CC1=CC=C(C=C1)O,p-cresol,313.15,0.9,6.321
ref-2,CC1=CC(=CC=C1)O,m-cresol,CC1=CC=C(C=C1)O,p-cresol,313.15,1.0,6.252
ref-2,CC1=CC(=CC=C1)O,m-cresol,CC1=CC=C(C=C1)O,p-cresol,323.15,0.0,4.48
ref-2,CC1=CC(=CC=C1)O,m-cresol,CC1=CC=C(C=C1)O,p-cresol,323.15,0.1,4.564
ref-2,CC1=CC(=CC=C1)O,m-cresol,CC1=CC=C(C=C1)O,p-cresol,323.15,0.2,4.653
ref-2,CC1=CC(=CC=C1)O,m-cresol,CC1=CC=C(C=C1)O,p-cresol,323.15,0.3,4.653
ref-2,CC1=CC(=CC=C1)O,m-cresol,CC1=CC=C(C=C1)O,p-cresol,323.15,0.4,4.618
ref-2,CC1=CC(=CC=C1)O,m-cresol,CC1=CC=C(C=C1)O,p-cresol,323.15,0.5,4.54
ref-2,CC1=CC(=CC=C1)O,m-cresol,CC1=CC=C(C=C1)O,p-cresol,323.15,0.6,4.439
ref-2,CC1=CC(=CC=C1)O,m-cresol,CC1=CC=C(C=C1)O,p-cresol,323.15,0.7,4.337
ref-2,CC1=CC(=CC=C1)O,m-cresol,CC1=CC=C(C=C1)O,p-cresol,323.15,0.8,4.246
ref-2,CC1=CC(=CC=C1)O,m-cresol,CC1=CC=C(C=C1)O,p-cresol,323.15,0.9,4.175
ref-2,CC1=CC(=CC=C1)O,m-cresol,CC1=CC=C(C=C1)O,p-cresol,323.15,1.0,4.111
ref-2,CC1=CC(=CC=C1)O,m-cresol,CC1=CC=C(C=C1)O,p-cresol,333.15,0.0,3.232
ref-2,CC1=CC(=CC=C1)O,m-cresol,CC1=CC=C(C=C1)O,p-cresol,333.15,0.1,3.316
ref-2,CC1=CC(=CC=C1)O,m-cresol,CC1=CC=C(C=C1)O,p-cresol,333.15,0.2,3.363
ref-2,CC1=CC(=CC=C1)O,m-cresol,CC1=CC=C(C=C1)O,p-cresol,333.15,0.3,3.396
ref-2,CC1=CC(=CC=C1)O,m-cresol,CC1=CC=C(C=C1)O,p-cresol,333.15,0.4,3.359
ref-2,CC1=CC(=CC=C1)O,m-cresol,CC1=CC=C(C=C1)O,p-cresol,333.15,0.5,3.307
ref-2,CC1=CC(=CC=C1)O,m-cresol,CC1=CC=C(C=C1)O,p-cresol,333.15,0.6,3.222
ref-2,CC1=CC(=CC=C1)O,m-cresol,CC1=CC=C(C=C1)O,p-cresol,333.15,0.7,3.16
ref-2,CC1=CC(=CC=C1)O,m-cresol,CC1=CC=C(C=C1)O,p-cresol,333.15,0.8,3.088
ref-2,CC1=CC(=CC=C1)O,m-cresol,CC1=CC=C(C=C1)O,p-cresol,333.15,0.9,3.046
ref-2,CC1=CC(=CC=C1)O,m-cresol,CC1=CC=C(C=C1)O,p-cresol,333.15,1.0,3.007
ref-2,CC1=CC=CC=C1O,o-cresol,CC1=CC=C(C=C1)O,p-cresol,313.15,0.0,6.661
ref-2,CC1=CC=CC=C1O,o-cresol,CC1=CC=C(C=C1)O,p-cresol,313.15,0.1,6.38
ref-2,CC1=CC=CC=C1O,o-cresol,CC1=CC=C(C=C1)O,p-cresol,313.15,0.2,6.086
ref-2,CC1=CC=CC=C1O,o-cresol,CC1=CC=C(C=C1)O,p-cresol,313.15,0.3,5.766
ref-2,CC1=CC=CC=C1O,o-cresol,CC1=CC=C(C=C1)O,p-cresol,313.15,0.4,5.425
ref-2,CC1=CC=CC=C1O,o-cresol,CC1=CC=C(C=C1)O,p-cresol,313.15,0.5,5.125
ref-2,CC1=CC=CC=C1O,o-cresol,CC1=CC=C(C=C1)O,p-cresol,313.15,0.6,4.847
ref-2,CC1=CC=CC=C1O,o-cresol,CC1=CC=C(C=C1)O,p-cresol,313.15,0.7,4.616
ref-2,CC1=CC=CC=C1O,o-cresol,CC1=CC=C(C=C1)O,p-cresol,313.15,0.8,4.435
ref-2,CC1=CC=CC=C1O,o-cresol,CC1=CC=C(C=C1)O,p-cresol,313.15,0.9,4.3
ref-2,CC1=CC=CC=C1O,o-cresol,CC1=CC=C(C=C1)O,p-cresol,313.15,1.0,4.243
ref-2,CC1=CC=CC=C1O,o-cresol,CC1=CC=C(C=C1)O,p-cresol,323.15,0.0,4.48
ref-2,CC1=CC=CC=C1O,o-cresol,CC1=CC=C(C=C1)O,p-cresol,323.15,0.1,4.318
ref-2,CC1=CC=CC=C1O,o-cresol,CC1=CC=C(C=C1)O,p-cresol,323.15,0.2,4.147
ref-2,CC1=CC=CC=C1O,o-cresol,CC1=CC=C(C=C1)O,p-cresol,323.15,0.3,3.929
ref-2,CC1=CC=CC=C1O,o-cresol,CC1=CC=C(C=C1)O,p-cresol,323.15,0.4,3.727
ref-2,CC1=CC=CC=C1O,o-cresol,CC1=CC=C(C=C1)O,p-cresol,323.15,0.5,3.555
ref-2,CC1=CC=CC=C1O,o-cresol,CC1=CC=C(C=C1)O,p-cresol,323.15,0.6,3.401
ref-2,CC1=CC=CC=C1O,o-cresol,CC1=CC=C(C=C1)O,p-cresol,323.15,0.7,3.235
ref-2,CC1=CC=CC=C1O,o-cresol,CC1=CC=C(C=C1)O,p-cresol,323.15,0.8,3.112
ref-2,CC1=CC=CC=C1O,o-cresol,CC1=CC=C(C=C1)O,p-cresol,323.15,0.9,3.047
ref-2,CC1=CC=CC=C1O,o-cresol,CC1=CC=C(C=C1)O,p-cresol,323.15,1.0,3.02
ref-2,CC1=CC=CC=C1O,o-cresol,CC1=CC=C(C=C1)O,p-cresol,333.15,0.0,3.232
ref-2,CC1=CC=CC=C1O,o-cresol,CC1=CC=C(C=C1)O,p-cresol,333.15,0.1,3.119
ref-2,CC1=CC=CC=C1O,o-cresol,CC1=CC=C(C=C1)O,p-cresol,333.15,0.2,3.005
ref-2,CC1=CC=CC=C1O,o-cresol,CC1=CC=C(C=C1)O,p-cresol,333.15,0.3,2.857
ref-2,CC1=CC=CC=C1O,o-cresol,CC1=CC=C(C=C1)O,p-cresol,333.15,0.4,2.733
ref-2,CC1=CC=CC=C1O,o-cresol,CC1=CC=C(C=C1)O,p-cresol,333.15,0.5,2.609
ref-2,CC1=CC=CC=C1O,o-cresol,CC1=CC=C(C=C1)O,p-cresol,333.15,0.6,2.51
ref-2,CC1=CC=CC=C1O,o-cresol,CC1=CC=C(C=C1)O,p-cresol,333.15,0.7,2.4
ref-2,CC1=CC=CC=C1O,o-cresol,CC1=CC=C(C=C1)O,p-cresol,333.15,0.8,2.326
ref-2,CC1=CC=CC=C1O,o-cresol,CC1=CC=C(C=C1)O,p-cresol,333.15,0.9,2.28
ref-2,CC1=CC=CC=C1O,o-cresol,CC1=CC=C(C=C1)O,p-cresol,333.15,1.0,2.274
ref-23,CC1CCCCC1,Methylcyclohexane,CCCCCCCCCC,n-decane,293.15,1.0,0.9291
ref-23,CC1CCCCC1,Methylcyclohexane,CCCCCCCCCC,n-decane,293.15,0.9594,0.9179
ref-23,CC1CCCCC1,Methylcyclohexane,CCCCCCCCCC,n-decane,293.15,0.7971,0.879
